duckID	evalue	LOC
PGEN_.00g332180	1.40E-73	LOC105320711
PGEN_.00g332190	5.87E-21	LOC105330008
PGEN_.00g332200	1.55E-07	LOC105345155
PGEN_.00g332210	1.76E-14	LOC105345155
PGEN_.00g332230	1.6	LOC117688099
PGEN_.00g332240	7.34E-13	LOC105321001
PGEN_.00g332250	2.41E-42	LOC105321001
PGEN_.00g332260	0	LOC105338429
PGEN_.00g332270	2.34E-32	LOC105338430
PGEN_.00g332290	2.12E-18	LOC105343998
PGEN_.00g332300	0.034	LOC105340215
PGEN_.00g332310	4.11E-11	LOC105325683
PGEN_.00g332320	1.35E-12	LOC105338430
PGEN_.00g332330	2.75E-22	LOC105327158
PGEN_.00g332340	1.02E-14	LOC105322078
PGEN_.00g332350	0.064	LOC105348762
PGEN_.00g332360	7.60E-04	LOC117688434
PGEN_.00g332370	1.89E-08	LOC105348717
PGEN_.00g332380	1.09E-15	LOC117681051
PGEN_.00g332390	1.33E-38	LOC105337422
PGEN_.00g332400	1.16E-16	LOC105321465
PGEN_.00g332410	0.008	LOC117684316
PGEN_.00g332420	0.084	LOC117681267
PGEN_.00g332430	1.21E-42	LOC105318042
PGEN_.00g332440	0.002	LOC117681267
PGEN_.00g332450	8.28E-106	LOC105335578
PGEN_.00g332460	8.71E-12	LOC117683455
PGEN_.00g332470	1.64E-16	LOC105324252
PGEN_.00g332480	1.39E-37	LOC105340025
PGEN_.00g332490	9.67E-05	LOC105325365
PGEN_.00g332500	1.01E-05	LOC105325365
PGEN_.00g332510	2.55E-07	LOC105325359
PGEN_.00g332520	0.003	LOC105325359
PGEN_.00g332530	0.85	LOC105331412
PGEN_.00g332540	0.003	LOC105325365
PGEN_.00g332550	0.22	LOC105325359
PGEN_.00g332560	7.23E-11	LOC105317571
PGEN_.00g332570	8.35E-95	LOC117688434
PGEN_.00g332580	2.21E-38	LOC105332175
PGEN_.00g332590	4.75E-11	LOC105336136
PGEN_.00g332600	2.24E-48	LOC105319357
PGEN_.00g332620	3.93E-38	LOC105320749
PGEN_.00g332630	1.03E-27	LOC105321970
PGEN_.00g332640	9.20E-110	LOC105325851
PGEN_.00g332650	1.58E-10	LOC105336890
PGEN_.00g332660	1.41E-18	LOC105335846
PGEN_.00g332670	1.05E-05	LOC105335845
PGEN_.00g332680	1.26E-14	LOC105335845
PGEN_.00g332690	6.66E-65	LOC105319123
PGEN_.00g332700	1.62E-14	LOC105348704
PGEN_.00g332710	7.22E-31	LOC117693157
PGEN_.00g332720	4.42E-47	LOC105330008
PGEN_.00g332730	3.26E-17	LOC105319741
PGEN_.00g332740	1.77E-19	LOC105329821
PGEN_.00g332750	9.96E-25	LOC105317892
PGEN_.00g332760	5.58E-13	LOC105339818
PGEN_.00g332770	3.08E-19	LOC105339818
PGEN_.00g332780	3.44E-45	LOC105343572
PGEN_.00g332790	7.75E-21	LOC105320746
PGEN_.00g332800	3.40E-40	LOC117683766
PGEN_.00g332810	4.1	LOC105345050
PGEN_.00g332820	1.9	LOC105326890
PGEN_.00g332830	0.068	LOC105331951
PGEN_.00g332840	1.2	LOC117692908
PGEN_.00g332850	1.05E-06	LOC105345761
PGEN_.00g332860	3.51E-07	LOC105345761
PGEN_.00g332870	8.83E-08	LOC105345761
PGEN_.00g332880	0.034	LOC117690472
PGEN_.00g332890	6.09E-10	LOC117684347
PGEN_.00g332910	3.30E-10	LOC105329024
PGEN_.00g332920	0.46	LOC105332175
PGEN_.00g332940	1.04E-42	LOC105332175
PGEN_.00g332950	0.009	LOC105341032
PGEN_.00g332960	5.00E-07	LOC117684911
PGEN_.00g332970	1.40E-04	LOC105322401
PGEN_.00g332980	2.22E-04	LOC105334201
PGEN_.00g332990	3.05E-04	LOC105322401
PGEN_.00g333000	1.64E-06	LOC105322401
PGEN_.00g333010	2.45E-06	LOC105322401
PGEN_.00g333020	2.69E-06	LOC105334201
PGEN_.00g333030	1	LOC117691072
PGEN_.00g333040	0.7	LOC117687656
PGEN_.00g333050	2.85E-21	LOC117684502
PGEN_.00g333060	4.26E-59	LOC117684452
PGEN_.00g333070	8.1	LOC105320499
PGEN_.00g333080	3.9	LOC105345327
PGEN_.00g333110	7.06E-21	LOC105336237
PGEN_.00g333120	7.10E-12	LOC105336237
PGEN_.00g333130	2.85E-10	LOC105325852
PGEN_.00g333140	1.19E-37	LOC105343229
PGEN_.00g333150	1.02E-35	LOC105343567
PGEN_.00g333160	0.54	LOC105342773
PGEN_.00g333180	8.7	LOC105328937
PGEN_.00g333190	1.47E-08	LOC105322735
PGEN_.00g333200	5.94E-24	LOC117688434
PGEN_.00g333210	8.96E-15	LOC117682745
PGEN_.00g333220	3.70E-06	LOC117682742
PGEN_.00g333230	0.97	LOC105342773
PGEN_.00g333240	0.015	LOC105328032
PGEN_.00g333250	6.04E-12	LOC117684502
PGEN_.00g333260	6.86E-19	LOC117687160
PGEN_.00g333270	9.47E-22	LOC109619685
PGEN_.00g333290	2.37E-08	LOC117684237
PGEN_.00g333300	3.42E-10	LOC117684237
PGEN_.00g333310	0.006	LOC105340192
PGEN_.00g333320	1.98E-125	LOC105318606
PGEN_.00g333330	2.35E-110	LOC105345436
PGEN_.00g333340	0.5	LOC105318492
PGEN_.00g333350	0.81	LOC105330914
PGEN_.00g333360	0.82	LOC105337869
PGEN_.00g333370	3.75E-80	LOC105345436
PGEN_.00g333380	3.3	LOC117690383
PGEN_.00g333390	4.2	LOC105339701
PGEN_.00g333420	0.005	LOC117691389
PGEN_.00g333430	6.1	LOC117690077
PGEN_.00g333440	6.1	LOC117690077
PGEN_.00g333450	0.005	LOC117691389
PGEN_.00g333480	4.1	LOC105339701
PGEN_.00g333490	3.72E-80	LOC105345436
PGEN_.00g333500	7.1	LOC117688690
PGEN_.00g333510	2.4	LOC105345941
PGEN_.00g333520	7.5	LOC117683272
PGEN_.00g333530	4.13E-111	LOC105345436
PGEN_.00g333540	6.73E-124	LOC105318606
PGEN_.00g333550	2.73E-12	LOC105344603
PGEN_.00g333560	0.064	LOC117689107
PGEN_.00g333570	1.48E-04	LOC105336191
PGEN_.00g333580	5.52E-16	LOC105331508
PGEN_.00g333590	8.1	LOC117681082
PGEN_.00g333600	9.71E-09	LOC105347542
PGEN_.00g333610	6.43E-09	LOC117686795
PGEN_.00g333620	2.2	LOC105347861
PGEN_.00g333630	1.9	LOC105347332
PGEN_.00g333640	1.43E-36	LOC105330417
PGEN_.00g333650	0.13	LOC109618360
PGEN_.00g333660	3.54E-08	LOC105325691
PGEN_.00g333670	0.005	LOC105342389
PGEN_.00g333680	0	LOC105345251
PGEN_.00g333700	1.6	LOC105346267
PGEN_.00g333710	4.00E-43	LOC105318042
PGEN_.00g333720	8.96E-20	LOC105325620
PGEN_.00g333730	1.86E-28	LOC105334520
PGEN_.00g333740	1.97E-10	LOC117686615
PGEN_.00g333750	3.54E-26	LOC117690915
PGEN_.00g333760	1.4	LOC105329063
PGEN_.00g333770	1.41E-10	LOC105334604
PGEN_.00g333780	5.96E-25	LOC117684722
PGEN_.00g333790	6.22E-07	LOC117684208
PGEN_.00g333800	1.28E-10	LOC105330777
PGEN_.00g333810	1.32E-37	LOC109618848
PGEN_.00g333820	0.082	LOC117684164
PGEN_.00g333830	1.65E-43	LOC117688434
PGEN_.00g333840	0.002	LOC105321684
PGEN_.00g333850	4.61E-21	LOC117689099
PGEN_.00g333860	6.67E-39	LOC105335578
PGEN_.00g333870	2.87E-140	LOC117683480
PGEN_.00g333880	1.70E-39	LOC105334520
PGEN_.00g333890	2.4	LOC105347712
PGEN_.00g333900	5.6	LOC105340192
PGEN_.00g333910	2.59E-68	LOC117683059
PGEN_.00g333930	9	LOC105330456
PGEN_.00g333940	5.10E-19	LOC105318614
PGEN_.00g333950	3.62E-17	LOC105318614
PGEN_.00g333960	6.54E-14	LOC105322521
PGEN_.00g333970	1.64E-05	LOC105329546
PGEN_.00g333980	1.18E-52	LOC105345004
PGEN_.00g333990	3.74E-106	LOC105334520
PGEN_.00g334000	8.86E-21	LOC105321816
PGEN_.00g334010	5.83E-48	LOC105320742
PGEN_.00g334030	2.03E-17	LOC105345246
PGEN_.00g334040	8.95E-04	LOC117691348
PGEN_.00g334050	5.92E-10	LOC105319135
PGEN_.00g334060	2.03E-16	LOC105325657
PGEN_.00g334070	1.68E-37	LOC117684517
PGEN_.00g334080	5.2	LOC117688867
PGEN_.00g334090	1.87E-39	LOC105343998
PGEN_.00g334100	3.87E-11	LOC105343998
PGEN_.00g334110	0.001	LOC105340655
PGEN_.00g334120	3.00E-12	LOC117685883
PGEN_.00g334130	4	LOC117688585
PGEN_.00g334140	5.07E-15	LOC117689376
PGEN_.00g334150	3.33E-56	LOC105332466
PGEN_.00g334160	6.76E-40	LOC117688898
PGEN_.00g334170	4.25E-27	LOC117683107
PGEN_.00g334180	0.002	LOC117680363
PGEN_.00g334190	9.13E-27	LOC105325985
PGEN_.00g334200	1.11E-11	LOC105318197
PGEN_.00g334210	1.10E-11	LOC117681231
PGEN_.00g334220	7.98E-27	LOC117692456
PGEN_.00g334230	6.21E-15	LOC105329762
PGEN_.00g334240	0.76	LOC117683778
PGEN_.00g334250	5.09E-09	LOC105330911
PGEN_.00g334260	9.1	LOC105346955
PGEN_.00g334270	2.73E-112	LOC105338458
PGEN_.00g334280	3.20E-94	LOC105330008
PGEN_.00g334290	4.34E-04	LOC105343510
PGEN_.00g334300	0	LOC117684172
PGEN_.00g334310	1.87E-51	LOC105317441
PGEN_.00g334320	3.29E-97	LOC117681468
PGEN_.00g334330	8.20E-59	LOC117688434
PGEN_.00g334340	0.076	LOC105344398
PGEN_.00g334350	3.73E-10	LOC117689103
PGEN_.00g334360	8.41E-42	LOC105318609
PGEN_.00g334370	1.6	LOC105332139
PGEN_.00g334380	4.6	LOC105339681
PGEN_.00g334390	9.94E-12	LOC105320333
PGEN_.00g334400	1.68E-24	LOC117680962
PGEN_.00g334410	2.75E-14	LOC117684931
PGEN_.00g334420	2.80E-28	LOC105323012
PGEN_.00g334430	6.89E-53	LOC105328274
PGEN_.00g334440	0.73	LOC105328126
PGEN_.00g334450	2.26E-07	LOC105328274
PGEN_.00g334460	1.33E-19	LOC105318599
PGEN_.00g334470	5.05E-27	LOC117680986
PGEN_.00g334480	6.69E-50	LOC117680986
PGEN_.00g334490	6.10E-119	LOC105322632
PGEN_.00g334500	3.7	LOC105320820
PGEN_.00g334510	6.31E-24	LOC105348134
PGEN_.00g334520	3.4	LOC105329068
PGEN_.00g334530	1.69E-16	LOC109620082
PGEN_.00g334540	0.008	LOC117692805
PGEN_.00g334550	4.3	LOC117692602
PGEN_.00g334560	1.73E-86	LOC117686795
PGEN_.00g334570	1.38E-08	LOC105338928
PGEN_.00g334580	0.99	LOC105345395
PGEN_.00g334590	8.2	LOC105337457
PGEN_.00g334600	3.69E-04	LOC105348254
PGEN_.00g334610	0.006	LOC105343765
PGEN_.00g334620	2.48E-41	LOC105319624
PGEN_.00g334630	0.82	LOC105328665
PGEN_.00g334650	9.40E-14	LOC117689509
PGEN_.00g334660	0.17	LOC105347560
PGEN_.00g334670	3.84E-74	LOC105332085
PGEN_.00g334690	5.20E-137	LOC105323935
PGEN_.00g334700	1.2	LOC105327720
PGEN_.00g334710	3.58E-55	LOC105324448
PGEN_.00g334720	2.73E-14	LOC117687122
PGEN_.00g334730	7.02E-47	LOC105345258
PGEN_.00g334740	6.69E-19	LOC105327337
PGEN_.00g334750	0.2	LOC117681218
PGEN_.00g334760	0.028	LOC117681472
PGEN_.00g334770	1.47E-15	LOC117689544
PGEN_.00g334780	4.93E-18	LOC117690888
PGEN_.00g334790	7.72E-47	LOC105330618
PGEN_.00g334800	9.16E-20	LOC105321473
PGEN_.00g334810	0.24	LOC105337906
PGEN_.00g334820	2.32E-05	LOC109619194
PGEN_.00g334830	2.65E-05	LOC105334520
PGEN_.00g334840	5.81E-12	LOC105317600
PGEN_.00g334850	4.80E-34	LOC117692956
PGEN_.00g334860	6.89E-15	LOC117682310
PGEN_.00g334870	2.1	LOC105325662
PGEN_.00g334880	0.43	LOC117691984
PGEN_.00g334890	2.00E-05	LOC117684163
PGEN_.00g334900	0.88	LOC105340200
PGEN_.00g334910	1.62E-36	Egfr
PGEN_.00g334920	3.42E-05	LOC105321226
PGEN_.00g334930	3.30E-46	LOC117692380
PGEN_.00g334940	8.86E-05	LOC105346000
PGEN_.00g334960	5	LOC105331558
PGEN_.00g334970	1.5	LOC105331558
PGEN_.00g334980	2	LOC105336469
PGEN_.00g334990	0.16	LOC117683638
PGEN_.00g335000	1.7	LOC105341325
PGEN_.00g335010	1.35E-08	LOC105322822
PGEN_.00g335020	8.38E-09	LOC105322822
PGEN_.00g335030	2.40E-41	LOC105324448
PGEN_.00g335040	1.36E-06	LOC117687137
PGEN_.00g335050	0.076	LOC105321025
PGEN_.00g335060	5.51E-15	LOC105327068
PGEN_.00g335070	0.017	LOC117693159
PGEN_.00g335080	7.22E-12	LOC105327069
PGEN_.00g335090	4.5	LOC105338220
PGEN_.00g335100	2.3	LOC117683832
PGEN_.00g335110	0.001	LOC117689141
PGEN_.00g335120	5.68E-06	LOC117680629
PGEN_.00g335130	7.37E-40	LOC117681966
PGEN_.00g335140	0.2	LOC117684237
PGEN_.00g335150	6.6	LOC105333016
PGEN_.00g335160	1.06E-54	LOC117684156
PGEN_.00g335170	0.02	LOC105327068
PGEN_.00g335180	0.11	LOC105334520
PGEN_.00g335200	0.62	LOC105340064
PGEN_.00g335220	1.3	LOC105343044
PGEN_.00g335230	2.37E-13	LOC105322190
PGEN_.00g335240	2.57E-30	LOC117690228
PGEN_.00g335250	0.001	LOC105335485
PGEN_.00g335260	2.44E-08	LOC117689984
PGEN_.00g335270	0.68	LOC105339464
PGEN_.00g335280	9.31E-06	LOC117689984
PGEN_.00g335290	5.97E-46	LOC117686194
PGEN_.00g335300	3.52E-16	LOC117682706
PGEN_.00g335310	8.95E-40	LOC117688170
PGEN_.00g335320	9.07E-16	LOC109617665
PGEN_.00g335330	0.58	LOC105340730
PGEN_.00g335350	0.002	LOC117683459
PGEN_.00g335360	4.60E-12	LOC105320897
PGEN_.00g335370	5.08E-87	LOC117691177
PGEN_.00g335380	1.83E-06	LOC117691072
PGEN_.00g335400	3.4	LOC105346823
PGEN_.00g335410	3.90E-04	LOC105347498
PGEN_.00g335420	5.98E-24	LOC117685141
PGEN_.00g335430	3.12E-08	LOC105334634
PGEN_.00g335440	1.22E-10	LOC105339906
PGEN_.00g335450	1.39E-50	LOC117682329
PGEN_.00g335460	3.42E-67	LOC117691177
PGEN_.00g335470	7.90E-34	LOC117683598
PGEN_.00g335480	6.01E-107	LOC105330008
PGEN_.00g335490	0.3	LOC117691956
PGEN_.00g335500	8.05E-30	LOC105321687
PGEN_.00g335510	4.28E-34	LOC105321687
PGEN_.00g335520	1.47E-08	LOC117690940
PGEN_.00g335530	2.86E-23	LOC117684331
PGEN_.00g335540	0	LOC117682873
PGEN_.00g335550	4.36E-23	LOC105330629
PGEN_.00g335560	2	LOC105334887
PGEN_.00g335570	3.89E-16	LOC105336620
PGEN_.00g335580	0.56	LOC117687678
PGEN_.00g335590	1.3	LOC105344102
PGEN_.00g335600	7.06E-07	LOC117689770
PGEN_.00g335610	1.67E-33	LOC105323826
PGEN_.00g335620	5.04E-09	LOC105317541
PGEN_.00g335630	5.64E-25	LOC117682451
PGEN_.00g335640	9.9	LOC105327748
PGEN_.00g335650	2.5	LOC105338460
PGEN_.00g335660	3.42E-45	LOC105329420
PGEN_.00g335670	4.9	LOC105328182
PGEN_.00g335680	0.009	LOC105327826
PGEN_.00g335690	3.90E-23	LOC105319585
PGEN_.00g335700	3.5	LOC105332558
PGEN_.00g335710	5.87E-20	LOC105339435
PGEN_.00g335720	4.56E-69	LOC117688434
PGEN_.00g335730	1.61E-07	LOC105330174
PGEN_.00g335740	0.027	LOC105341303
PGEN_.00g335750	0.004	LOC117689099
PGEN_.00g335760	6.4	LOC105340687
PGEN_.00g335780	3.14E-17	LOC105348681
PGEN_.00g335790	4.59E-13	LOC117682121
PGEN_.00g335800	2.8	LOC105322445
PGEN_.00g335810	4.57E-11	LOC105328820
PGEN_.00g335820	0.14	LOC105333652
PGEN_.00g335830	6	LOC117680970
PGEN_.00g335840	5.72E-09	LOC117689141
PGEN_.00g335850	1.4	LOC105318116
PGEN_.00g335860	2.20E-59	LOC105329806
PGEN_.00g335870	0.075	LOC117686795
PGEN_.00g335900	2.13E-12	LOC117689682
PGEN_.00g335910	6.79E-11	LOC117689325
PGEN_.00g335930	0.5	LOC105335113
PGEN_.00g335940	0.18	LOC117682873
PGEN_.00g335950	0.38	LOC117685155
PGEN_.00g335960	1.8	LOC105325619
PGEN_.00g335970	2.3	LOC105325619
PGEN_.00g335980	1.20E-07	LOC117684163
PGEN_.00g335990	5.6	LOC117686812
PGEN_.00g336000	6.76E-34	LOC105336754
PGEN_.00g336010	2.99E-22	LOC105320791
PGEN_.00g336020	3.83E-25	LOC105320790
PGEN_.00g336030	1.51E-20	LOC105333161
PGEN_.00g336040	3.23E-80	LOC105334520
PGEN_.00g336050	0.23	LOC117687527
PGEN_.00g336060	0.004	LOC117687527
PGEN_.00g336070	9.2	LOC117680476
PGEN_.00g336080	1.38E-90	LOC105346662
PGEN_.00g336090	1.68E-13	LOC105329591
PGEN_.00g336100	0.23	LOC105330054
PGEN_.00g336110	0.31	LOC105344060
PGEN_.00g336120	1.30E-37	LOC105330040
PGEN_.00g336130	0.25	LOC117682310
PGEN_.00g336140	6.1	LOC105345018
PGEN_.00g336150	0.009	LOC105345685
PGEN_.00g336170	0.26	LOC105328878
PGEN_.00g336180	5.8	LOC105338053
PGEN_.00g336190	2.43E-06	LOC105340920
PGEN_.00g336200	1.5	LOC105328891
PGEN_.00g336210	4.50E-05	LOC117686495
PGEN_.00g336220	5.52E-07	LOC117686495
PGEN_.00g336230	0.21	LOC105340520
PGEN_.00g336250	5	LOC105330040
PGEN_.00g336260	1.25E-04	LOC117690701
PGEN_.00g336270	1.36E-08	LOC117682121
PGEN_.00g336280	3.20E-08	LOC117688427
PGEN_.00g336290	8.1	LOC105344535
PGEN_.00g336300	7.56E-04	LOC105336979
PGEN_.00g336310	3.08E-08	LOC105338164
PGEN_.00g336320	1.41E-09	LOC105337488
PGEN_.00g336330	9.11E-21	LOC105332175
PGEN_.00g336340	5.74E-72	LOC117689952
PGEN_.00g336350	4.74E-12	LOC105331900
PGEN_.00g336360	3.56E-12	LOC105322677
PGEN_.00g336370	7.5	LOC105325928
PGEN_.00g336380	5.65E-25	LOC117689811
PGEN_.00g336390	3.61E-45	LOC105343998
PGEN_.00g336400	2.64E-14	LOC105321672
PGEN_.00g336410	3.98E-71	LOC105319625
PGEN_.00g336420	1.06E-07	LOC105337761
PGEN_.00g336430	1.91E-20	LOC105328294
PGEN_.00g336450	9.35E-24	LOC105332140
PGEN_.00g336460	5.8	LOC109618425
PGEN_.00g336470	2.29E-05	LOC105337130
PGEN_.00g336480	3.54E-59	LOC117686363
PGEN_.00g336490	3.2	LOC105325917
PGEN_.00g336500	2.74E-04	LOC105320816
PGEN_.00g336510	6.63E-05	LOC105320816
PGEN_.00g336520	3.8	LOC105335125
PGEN_.00g336530	1.6	LOC117681862
PGEN_.00g336540	0.12	LOC117684421
PGEN_.00g336550	0.019	LOC105321198
PGEN_.00g336560	2.60E-27	LOC117681208
PGEN_.00g336570	2.44E-33	LOC117681208
PGEN_.00g336580	4.87E-44	LOC105343998
PGEN_.00g336590	1.36E-14	LOC105333932
PGEN_.00g336610	3.34E-04	LOC117690890
PGEN_.00g336620	1.37E-12	LOC105344498
PGEN_.00g336630	4.88E-09	LOC105321237
PGEN_.00g336640	3.14E-17	LOC105319247
PGEN_.00g336660	4.35E-98	LOC109618360
PGEN_.00g336670	0.41	LOC105324951
PGEN_.00g336700	1.00E-38	LOC105338672
PGEN_.00g336710	2	LOC105345285
PGEN_.00g336720	0.1	LOC105317925
PGEN_.00g336730	2.36E-14	LOC105323212
PGEN_.00g336740	1.9	LOC105347787
PGEN_.00g336750	1.17E-05	LOC117687319
PGEN_.00g336760	0.38	LOC105348209
PGEN_.00g336770	0.82	LOC117684310
PGEN_.00g336780	1.13E-21	LOC117684310
PGEN_.00g336790	1.83E-68	LOC105323051
PGEN_.00g336800	2.84E-15	LOC117689141
PGEN_.00g336810	2.4	LOC105348924
PGEN_.00g336820	2.15E-37	LOC105345254
PGEN_.00g336830	0.16	LOC105320062
PGEN_.00g336840	9.1	LOC117681513
PGEN_.00g336850	3.72E-20	LOC105317733
PGEN_.00g336860	1.02E-15	LOC105317733
PGEN_.00g336870	5.8	LOC105327720
PGEN_.00g336880	1.15E-08	LOC105323065
PGEN_.00g336890	2.25E-17	LOC105334909
PGEN_.00g336900	1.21E-50	LOC105340291
PGEN_.00g336910	1.16E-06	LOC117684685
PGEN_.00g336920	0.27	LOC105330644
PGEN_.00g336930	2.5	LOC109620758
PGEN_.00g336940	4.10E-18	LOC117682233
PGEN_.00g336950	1.87E-06	LOC117682898
PGEN_.00g336960	7.68E-08	LOC105330909
PGEN_.00g336970	5.96E-16	LOC105320750
PGEN_.00g336980	6.59E-06	LOC117686521
PGEN_.00g336990	1.52E-22	LOC105343998
PGEN_.00g337000	0.039	LOC105337413
PGEN_.00g337010	0.002	LOC105338448
PGEN_.00g337020	2.82E-13	LOC105344366
PGEN_.00g337030	1.02E-29	LOC105344365
PGEN_.00g337040	0.04	LOC105333332
PGEN_.00g337050	2.51E-29	LOC117686363
PGEN_.00g337060	5.4	LOC105344498
PGEN_.00g337070	0.27	LOC105319193
PGEN_.00g337080	7.56E-04	LOC105317639
PGEN_.00g337090	1.40E-06	LOC117684911
PGEN_.00g337100	4.18E-10	LOC105337878
PGEN_.00g337110	8.83E-33	LOC105324334
PGEN_.00g337130	7.6	LOC105320490
PGEN_.00g337140	8.16E-30	LOC105317679
PGEN_.00g337150	2.64E-53	LOC105335259
PGEN_.00g337160	5.45E-16	LOC105322303
PGEN_.00g337170	1.69E-55	LOC105331660
PGEN_.00g337180	1.19E-30	LOC117688619
PGEN_.00g337190	0.004	LOC105336011
PGEN_.00g337200	2.05E-15	LOC117691853
PGEN_.00g337210	2.95E-05	LOC105339972
PGEN_.00g337220	4.7	LOC105333634
PGEN_.00g337230	1.07E-07	LOC105340655
PGEN_.00g337240	8.7	LOC105345836
PGEN_.00g337260	7.30E-33	LOC105343572
PGEN_.00g337270	2.38E-06	LOC105344779
PGEN_.00g337280	1.80E-10	LOC105344755
PGEN_.00g337300	1	LOC117682228
PGEN_.00g337310	1.78E-09	LOC105327580
PGEN_.00g337320	5.61E-45	LOC105319123
PGEN_.00g337330	0.5	LOC105327640
PGEN_.00g337340	9.9	LOC105333743
PGEN_.00g337350	0.73	LOC105322453
PGEN_.00g337360	6.1	LOC105343620
PGEN_.00g337370	3.14E-37	LOC105317679
PGEN_.00g337380	4.19E-90	LOC105346662
PGEN_.00g337390	2.94E-31	LOC117688599
PGEN_.00g337400	4.91E-04	LOC117691580
PGEN_.00g337410	1.00E-04	LOC105325265
PGEN_.00g337420	9.90E-17	LOC105328294
PGEN_.00g337430	2.50E-39	LOC105337388
PGEN_.00g337440	5.17E-73	LOC105336110
PGEN_.00g337450	7.43E-41	LOC105343570
PGEN_.00g337460	2.45E-18	LOC105347815
PGEN_.00g337470	4.04E-14	LOC117691807
PGEN_.00g337480	4.20E-88	LOC105323877
PGEN_.00g337490	2.32E-06	LOC117687137
PGEN_.00g337500	9.09E-13	LOC117690300
PGEN_.00g337520	1.50E-32	LOC117682998
PGEN_.00g337530	1.72E-07	LOC117683769
PGEN_.00g337540	2.7	LOC117687137
PGEN_.00g337550	1.77E-90	LOC109618360
PGEN_.00g337570	1.28E-23	LOC117688434
PGEN_.00g337580	4.5	LOC105331167
PGEN_.00g337600	0.036	LOC117692933
PGEN_.00g337610	3.1	LOC117681397
PGEN_.00g337620	0.3	LOC105326337
PGEN_.00g337640	7.5	LOC105329166
PGEN_.00g337680	8.7	LOC105337130
PGEN_.00g337710	1.5	LOC105342567
PGEN_.00g337720	7.71E-17	LOC105346775
PGEN_.00g337740	0.26	LOC117687252
PGEN_.00g337750	1.9	LOC105318424
PGEN_.00g337770	7.39E-08	LOC109619690
PGEN_.00g337780	7.79E-37	LOC105322441
PGEN_.00g337790	1.46E-06	LOC105345408
PGEN_.00g337800	2.1	LOC105330644
PGEN_.00g337810	1.19E-37	LOC117689909
PGEN_.00g337820	0.18	LOC105335166
PGEN_.00g337830	0	LOC109620385
PGEN_.00g337840	1.02E-30	LOC117691915
PGEN_.00g337850	2.90E-06	LOC105343261
PGEN_.00g337860	1.02E-12	LOC117691259
PGEN_.00g337870	1.55E-32	LOC109617926
PGEN_.00g337880	3.50E-84	LOC105337475
PGEN_.00g337890	9.27E-133	LOC109617317
PGEN_.00g337900	1.57E-24	LOC117683430
PGEN_.00g337910	9.46E-16	LOC117685825
PGEN_.00g337920	0.002	LOC117688860
PGEN_.00g337930	4.4	LOC105335736
PGEN_.00g337940	6.72E-64	LOC105322510
PGEN_.00g337950	3.57E-07	LOC105333160
PGEN_.00g337970	9.12E-10	LOC105344367
PGEN_.00g337980	1.76E-05	LOC105319225
PGEN_.00g337990	7.29E-33	LOC105344501
PGEN_.00g338010	8.62E-58	LOC105324448
PGEN_.00g338020	6.13E-38	LOC105343998
PGEN_.00g338030	8.70E-07	LOC105323834
PGEN_.00g338040	6.45E-24	LOC109619288
PGEN_.00g338060	0.57	LOC105341075
PGEN_.00g338070	2.1	LOC105330451
PGEN_.00g338080	1.50E-06	LOC105326004
PGEN_.00g338090	0.009	LOC117680429
PGEN_.00g338100	3.1	LOC105341100
PGEN_.00g338110	3.47E-79	LOC109618360
PGEN_.00g338120	0.019	LOC105319583
PGEN_.00g338130	2.3	LOC105322594
PGEN_.00g338140	1.76E-08	LOC105334799
PGEN_.00g338150	2.4	LOC105320243
PGEN_.00g338160	3.13E-14	LOC105321473
PGEN_.00g338170	2.19E-68	LOC117688434
PGEN_.00g338180	2.50E-04	LOC105322079
PGEN_.00g338190	1.03E-11	LOC105324957
PGEN_.00g338200	7.6	LOC105331525
PGEN_.00g338210	4.97E-18	LOC105335217
PGEN_.00g338220	2.17E-12	LOC117692956
PGEN_.00g338230	5.23E-14	LOC105336346
PGEN_.00g338240	2.23E-07	LOC105336346
PGEN_.00g338250	1.47E-64	LOC117688434
PGEN_.00g338260	1.52E-32	LOC105341115
PGEN_.00g338270	2.31E-12	LOC105317541
PGEN_.00g338280	1.52E-10	LOC105336136
PGEN_.00g338290	5.1	LOC105338719
PGEN_.00g338300	2.40E-31	LOC105331274
PGEN_.00g338310	7.06E-10	LOC117691789
PGEN_.00g338320	4.61E-14	LOC117692101
PGEN_.00g338330	0.003	LOC117684040
PGEN_.00g338340	9.59E-19	LOC117683768
PGEN_.00g338350	9.8	LOC105330049
PGEN_.00g338360	4.71E-60	LOC117683121
PGEN_.00g338370	2.54E-165	LOC117680424
PGEN_.00g338380	1.39E-73	LOC105327329
PGEN_.00g338390	1.98E-38	LOC105327328
PGEN_.00g338400	2.19E-24	LOC117680424
PGEN_.00g338410	5.24E-56	LOC117681439
PGEN_.00g338430	5.18E-91	LOC105327330
PGEN_.00g338440	2.76E-33	LOC105321679
PGEN_.00g338450	3.2	LOC109621141
PGEN_.00g338470	1.53E-84	LOC105346662
PGEN_.00g338480	7.40E-100	LOC105346662
PGEN_.00g338490	6.99E-11	LOC105349099
PGEN_.00g338500	0.44	LOC105329016
PGEN_.00g338510	1.87E-22	LOC105333747
PGEN_.00g338520	1.10E-08	LOC105345256
PGEN_.00g338530	1.9	LOC105339555
PGEN_.00g338550	0.057	LOC105327339
PGEN_.00g338560	3.56E-12	LOC117689813
